code,name,icao,iata,wmo,msc_id,country,province_territory,lat,lon,station_type,sources_available,data_provider
CXBD,BARRHEAD CS,CXBD,CXBD,71061,3060535,Canada,AB,54.095269,-114.451272,airport,geomet,MSC
CXBI,BARRIE-ORO,CXBI,CXBI,71314,6117700,Canada,ON,44.48444,-79.546408,airport,geomet,MSC
CXBK,BRATT'S LAKE CLIMATE,CXBK,CXBK,71569,4010811,Canada,SK,50.200598,-104.711399,airport,geomet,MSC
CXBL,BAKER LAKE CLIMATE,CXBL,CXBL,71356,2300501,Canada,NU,64.318981,-96.001642,airport,geomet,MSC
CXBO,BEAUPORT,CXBO,CXBO,71578,7010565,Canada,QC,46.836997,-71.197339,airport,geomet,MSC
CXBQ,TADOULE LAKE CS,CXBQ,CXBQ,71334,5062840,Canada,MB,58.70925,-98.500917,airport,geomet,MSC
CXCA,CAMERON FALLS (AUT),CXCA,CXCA,71291,6041110,Canada,ON,49.154002,-88.344576,airport,geomet,MSC
CXCK,CARMACKS CS,CXCK,CXCK,71039,2100301,Canada,YT,62.11499,-136.191823,airport,geomet,MSC
CXCM,CAMBRIDGE BAY GSN,CXCM,CXCM,71288,2400602,Canada,NU,69.106583,-105.115652,airport,geomet,MSC
CXDE,DELINE CS,CXDE,CXDE,71503,2201022,Canada,NT,65.208678,-123.433316,airport,geomet,MSC
CXDI,DELHI CS,CXDI,CXDI,71573,6131983,Canada,ON,42.863568,-80.545198,airport,geomet,MSC
CXDK,DEADMEN VALLEY,CXDK,CXDK,71021,22010H0,Canada,NT,61.257263,-124.466969,airport,geomet,MSC
CXDW,DEERWOOD RCS,CXDW,CXDW,71840,5020725,Canada,MB,49.399562,-98.319652,airport,geomet,MSC
CXEA,EAR FALLS (AUT),CXEA,CXEA,71295,6012199,Canada,ON,50.630787,-93.213875,airport,geomet,MSC
CXEC,EDMONTON BLATCHFORD,CXEC,CXEC,71157,3012209,Canada,AB,53.586055,-113.509719,airport,geomet,MSC
CXEG,EDMONTON INTERNATIONAL CS,CXEG,CXEG,71155,3012206,Canada,AB,53.30668,-113.606161,airport,geomet,MSC
CXEL,EGG ISLAND,CXEL,CXEL,71404,3072246,Canada,AB,58.9814,-110.4395,airport,geomet,MSC
CXET,EGBERT CS,CXET,CXET,71296,611E001,Canada,ON,44.233,-79.78,airport,geomet,MSC
CXFA,FANNY ISLAND,CXFA,CXFA,71568,1022795,Canada,BC,50.453517,-125.992895,airport,geomet,MSC
CXFB,IQALUIT CLIMATE,CXFB,CXFB,71321,2402592,Canada,NU,63.747809,-68.544293,airport,geomet,MSC
CXFV,FORT VERMILION,CXFV,CXFV,71024,3072723,Canada,AB,58.3823,-116.0402,airport,geomet,MSC
CXGD,GANDER AIRPORT CS,CXGD,CXGD,71742,8401705,Canada,NL,48.946334,-54.567508,airport,geomet,MSC
CXGH,GIMLI HARBOUR CS,CXGH,CXGH,71577,5031041,Canada,MB,50.631011,-96.981661,airport,geomet,MSC
CXGM,GRAND MANAN SAR CS,CXGM,CXGM,71030,8101925,Canada,NB,44.712156,-66.801406,airport,geomet,MSC
CXHA,HARROW CDA AUTO,CXHA,CXHA,71298,6133362,Canada,ON,42.033021,-82.895994,airport,geomet,MSC
CXHI,ULUKHAKTOK,CXHI,CXHI,71029,2502505,Canada,NT,70.761452,-117.799964,airport,geomet,MSC
CXHM,HAMILTON RBG CS,CXHM,CXHM,71297,6153301,Canada,ON,43.286452,-79.905161,airport,geomet,MSC
CXIB,INGONISH BEACH,CXIB,CXIB,71027,8202502,Canada,NS,46.662775,-60.406411,airport,geomet,MSC
CXKA,KAPUSKASING CDA ON,CXKA,CXKA,71299,6073980,Canada,ON,49.405171,-82.442848,airport,geomet,MSC
CXKE,KEMPTVILLE CS,CXKE,CXKE,71300,6104027,Canada,ON,45.005193,-75.637602,airport,geomet,MSC
CXKI,KIRKLAND LAKE,CXKI,CXKI,71301,6074207,Canada,ON,48.088056,-80.061667,airport,geomet,MSC
CXKT,KENTVILLE CDA,CXKT,CXKT,71671,8202810,Canada,NS,45.067305,-64.477603,airport,geomet,MSC
CXLB,LUNENBURG,CXLB,CXLB,,8203210,Canada,NS,44.360682,-64.296016,airport,geomet,MSC
CXLL,LINDBERG LANDING,CXLL,CXLL,71682,220N003,Canada,NT,61.12473,-122.852741,airport,geomet,MSC
CXLT,LATERRIÈRE,CXLT,CXLT,71040,7064181,Canada,QC,48.307184,-71.128934,airport,geomet,MSC
CXMD,MORDEN CDA CS,CXMD,CXMD,71564,5021849,Canada,MB,49.187556,-98.083967,airport,geomet,MSC
CXMI,MCNABS ISLAND (AUT),CXMI,CXMI,,8203478,Canada,NS,44.6024,-63.5329,airport,geomet,MSC
CXMM,FORT MCMURRAY CS,CXMM,CXMM,71585,3062696,Canada,AB,56.649963,-111.220947,airport,geomet,MSC
CXMP,MAPLE PLAINS,CXMP,CXMP,,8305500,Canada,PE,46.302878,-63.575821,airport,geomet,MSC
CXMW,MEDICINE HAT RCS,CXMW,CXMW,71026,3034485,Canada,AB,50.0251,-110.7173,airport,geomet,MSC
CXMY,MALAY FALLS,CXMY,CXMY,73029,8203405,Canada,NS,44.986936,-62.483295,airport,geomet,MSC
CXND,NORDEGG CS,CXND,CXND,71060,3054843,Canada,AB,52.491962,-116.040044,airport,geomet,MSC
CXNM,NORTH MOUNTAIN,CXNM,CXNM,71604,8204161,Canada,NS,46.81773,-60.671617,airport,geomet,MSC
CXNP,NAPPAN AUTO,CXNP,CXNP,71311,8203702,Canada,NS,45.759497,-64.241444,airport,geomet,MSC
CXOA,OTTAWA CDA RCS,CXOA,CXOA,71063,6105978,Canada,ON,45.382369,-75.714017,airport,geomet,MSC
CXOX,LA RONGE RCS,CXOX,CXOX,71586,4064149,Canada,SK,55.146489,-105.270085,airport,geomet,MSC
CXPC,PARRY SOUND CCG,CXPC,CXPC,71172,6116257,Canada,ON,45.344233,-80.041919,airport,geomet,MSC
CXPS,EDMONTON STONY PLAIN CS,CXPS,CXPS,71127,301A001,Canada,AB,53.547402,-114.107855,airport,geomet,MSC
CXPT,POINT PELEE CS,CXPT,CXPT,71303,613P001,Canada,ON,41.948753,-82.519173,airport,geomet,MSC
CXQH,WATSON LAKE (AUT),CXQH,CXQH,71199,2101204,Canada,YT,60.116086,-128.831433,airport,geomet,MSC
CXRB,RESOLUTE CS,CXRB,CXRB,71018,2403505,Canada,NU,74.706301,-94.967552,airport,geomet,MSC
CXRG,RIDGETOWN RCS,CXRG,CXRG,71307,6137154,Canada,ON,42.453657,-81.886518,airport,geomet,MSC
CXRH,BERRY HILL,CXRH,CXRH,71588,8400506,Canada,NL,49.619796,-57.919215,airport,geomet,MSC
CXSE,STEFANSSON ISLAND,CXSE,CXSE,71017,2403756,Canada,NU,73.765789,-105.295426,airport,geomet,MSC
CXSH,SHAWINIGAN,CXSH,CXSH,71370,7018001,Canada,QC,46.563526,-72.733369,airport,geomet,MSC
CXTD,TRACADIE,CXTD,CXTD,71308,8205895,Canada,NS,45.608391,-61.678913,airport,geomet,MSC
CXTL,TATLAYOKO LAKE RCS,CXTL,CXTL,71028,1088015,Canada,BC,51.674525,-124.40309,airport,geomet,MSC
CXTN,TUKTUT NOGAIT,CXTN,CXTN,71492,2203918,Canada,NT,69.1989,-122.3592,airport,geomet,MSC
CXTO,TORONTO CITY,CXTO,CXTO,71508,6158355,Canada,ON,43.665,-79.395,airport,geomet,MSC
CXTP,TERRA NOVA NAT PARK CS,CXTP,CXTP,71589,8403851,Canada,NL,48.557257,-53.973034,airport,geomet,MSC
CXTV,TRAIL VALLEY,CXTV,CXTV,71683,220N005,Canada,NT,68.746245,-133.502305,airport,geomet,MSC
CXUX,SANIRAJAK,CXUX,CXUX,71320,2402353,Canada,NU,68.775086,-81.228675,airport,geomet,MSC
CXVN,VINELAND STATION RCS,CXVN,CXVN,71171,6139148,Canada,ON,43.190869,-79.398594,airport,geomet,MSC
CXWB,WAGER BAY (AUT),CXWB,CXWB,71049,2403945,Canada,NU,65.879305,-89.445688,airport,geomet,MSC
CXWF,WARFIELD RCS,CXWF,CXWF,71401,1148705,Canada,BC,49.112211,-117.738333,airport,geomet,MSC
CXWG,WINNIPEG 'A' CS,CXWG,CXWG,71849,502S001,Canada,MB,49.915758,-97.24949,airport,geomet,MSC
CXWN,WINNIPEG THE FORKS,CXWN,CXWN,71579,5023262,Canada,MB,49.8883,-97.1294,airport,geomet,MSC
CXYH,YOHIN,CXYH,CXYH,71020,2204300,Canada,NT,61.2419,-123.7417,airport,geomet,MSC
CXZC,MOOSONEE RCS,CXZC,CXZC,71309,6075429,Canada,ON,51.256974,-80.663612,airport,geomet,MSC
CXZV,SEPT-ILES,CXZV,CXZV,71279,7047914,Canada,QC,50.218057,-66.241435,airport,geomet,MSC
CYA,Chipewyan Lakes Auto,CYA,CYA,,AB-MAF_CYA,Canada,AB,56.994,-113.424,airport,geomet,MSC
CYAB,Arctic Bay,CYAB,CYAB,,2400399,Canada,NU,73.0064,-85.0473,airport,geomet,NAV CANADA
CYAH,La Grande 4,CYAH,CYAH,71003,7093714,Canada,QC,53.7547,-73.6753,airport,geomet,NAV CANADA
CYAM,Sault Ste Marie,CYAM,CYAM,71260,6057591,Canada,ON,46.4851,-84.5096,airport,geomet,NAV CANADA
CYAS,Kangirsuk,CYAS,CYAS,,7113384,Canada,QC,60.0272,-69.9992,airport,geomet,NAV CANADA
CYAT,Attawapiskat,CYAT,CYAT,71653,6010400,Canada,ON,52.9276,-82.432,airport,geomet,NAV CANADA
CYAV,Winnipeg/St. Andrews,CYAV,CYAV,,50225DS,Canada,MB,50.0564,-97.0325,airport,geomet,NAV CANADA
CYAW,Shearwater,CYAW,CYAW,,8205090,Canada,NS,44.64,-63.5,airport,geomet,
CYAY,St. Anthony,CYAY,CYAY,71819,8403389,Canada,NL,51.3919,-56.0831,airport,geomet,NAV CANADA
CYAZ,Tofino,CYAZ,CYAZ,,1038210,Canada,BC,49.0821,-125.772,airport,geomet,NAV CANADA
CYBB,Kugaaruk,CYBB,CYBB,,2303095,Canada,NU,68.5359,-89.8054,airport,geomet,NAV CANADA
CYBC,Baie-Comeau,CYBC,CYBC,71691,7040444,Canada,QC,49.1325,-68.2044,airport,geomet,NAV CANADA
CYBD,Bella Coola,CYBD,CYBD,,1060848,Canada,BC,52.3876,-126.596,airport,geomet,NAV CANADA
CYBG,Bagotville,CYBG,CYBG,71727,7060400,Canada,QC,48.33,-71.0,airport,geomet,
CYBK,Baker Lake,CYBK,CYBK,71926,2300504,Canada,NU,64.2988,-96.0777,airport,geomet,NAV CANADA
CYBL,Campbell River,CYBL,CYBL,,1021270,Canada,BC,49.952,-125.273,airport,geomet,NAV CANADA
CYBQ,Tadoule Lake,CYBQ,CYBQ,71272,5062835,Canada,MB,58.7061,-98.5122,airport,geomet,NAV CANADA
CYBR,Brandon Muni,CYBR,CYBR,71140,5010482,Canada,MB,49.91,-99.9522,airport,geomet,NAV CANADA
CYBU,Nipawin,CYBU,CYBU,71130,4075525,Canada,SK,53.3327,-104.009,airport,geomet,NAV CANADA
CYBV,Berens River,CYBV,CYBV,,5030204,Canada,MB,52.3589,-97.0179,airport,geomet,NAV CANADA
CYBW,Calgary/Springbank,CYBW,CYBW,73126,3031109,Canada,AB,51.1053,-114.371,airport,geomet,NAV CANADA
CYBX,Lourdes-de-Blanc-Sablon,CYBX,CYBX,71808,7040816,Canada,QC,51.4436,-57.1853,airport,geomet,NAV CANADA
CYCA,Cartwright,CYCA,CYCA,71818,8501106,Canada,NL,53.6825,-57.0419,airport,geomet,NAV CANADA
CYCB,Cambridge Bay,CYCB,CYCB,71925,2400603,Canada,NU,69.1079,-105.137,airport,geomet,NAV CANADA
CYCD,Nanaimo,CYCD,CYCD,,1025365,Canada,BC,49.0545,-123.87,airport,geomet,NAV CANADA
CYCG,Castlegar/West Kootenay Regional,CYCG,CYCG,,1141460,Canada,BC,49.2962,-117.633,airport,geomet,NAV CANADA
CYCK,Chatham-Kent,CYCK,CYCK,,6131414,Canada,ON,42.3058,-82.0825,airport,geomet,NAV CANADA
CYCO,Kugluktuk,CYCO,CYCO,71938,2300905,Canada,NU,67.8167,-115.144,airport,geomet,NAV CANADA
CYCP,Blue River,CYCP,CYCP,,1160902,Canada,BC,52.1169,-119.285,airport,geomet,NAV CANADA
CYCQ,Chetwynd,CYCQ,CYCQ,,1181513,Canada,BC,55.6872,-121.627,airport,geomet,NAV CANADA
CYCS,Chesterfield Inlet,CYCS,CYCS,,2300710,Canada,NU,63.3471,-90.7312,airport,geomet,NAV CANADA
CYCX,Gagetown,CYCX,CYCX,71701,8101792,Canada,NB,45.84,-66.44,airport,geomet,
CYCY,Clyde River,CYCY,CYCY,71090,2400804,Canada,NU,70.4859,-68.5169,airport,geomet,NAV CANADA
CYDA,Dawson City,CYDA,CYDA,,2100407,Canada,YT,64.0421,-139.13,airport,geomet,NAV CANADA
CYDB,Burwash,CYDB,CYDB,71001,2100181,Canada,YT,61.3707,-139.04,airport,geomet,NAV CANADA
CYDC,Princeton,CYDC,CYDC,,1126518,Canada,BC,49.4679,-120.512,airport,geomet,NAV CANADA
CYDF,Deer Lake,CYDF,CYDF,71809,8401502,Canada,NL,49.2092,-57.3944,airport,geomet,NAV CANADA
CYDL,Dease Lake,CYDL,CYDL,71686,1192341,Canada,BC,58.4223,-130.032,airport,geomet,NAV CANADA
CYDN,Dauphin (Lt. Col W.G. (Billy) Ba,CYDN,CYDN,71036,5040689,Canada,MB,51.1008,-100.052,airport,geomet,NAV CANADA
CYDP,Nain,CYDP,CYDP,71902,8502810,Canada,NL,56.5506,-61.6822,airport,geomet,NAV CANADA
CYDQ,Dawson Creek,CYDQ,CYDQ,71471,1182289,Canada,BC,55.7423,-120.183,airport,geomet,NAV CANADA
CYED,Edmonton Namao,CYED,CYED,71121,3012210,Canada,AB,53.67,-113.48,airport,geomet,
CYEG,Edmonton International,CYEG,CYEG,71123,3012216,Canada,AB,53.3099,-113.579,airport,geomet,NAV CANADA
CYEK,Arviat,CYEK,CYEK,71174,2300427,Canada,NU,61.094,-94.0716,airport,geomet,NAV CANADA
CYEN,Estevan,CYEN,CYEN,71862,4012403,Canada,SK,49.2103,-102.966,airport,geomet,NAV CANADA
CYER,Fort Severn,CYER,CYER,71099,6012501,Canada,ON,56.019,-87.6762,airport,geomet,NAV CANADA
CYET,Edson,CYET,CYET,71167,3062239,Canada,AB,53.5789,-116.465,airport,geomet,NAV CANADA
CYEV,Inuvik (Mike Zubko),CYEV,CYEV,,2202571,Canada,NT,68.3038,-133.483,airport,geomet,NAV CANADA
CYFB,Iqaluit,CYFB,CYFB,,2402596,Canada,NU,63.7566,-68.5561,airport,geomet,NAV CANADA
CYFC,Fredericton,CYFC,CYFC,71700,8101505,Canada,NB,45.8689,-66.5372,airport,geomet,NAV CANADA
CYFO,Flin Flon,CYFO,CYFO,,5050973,Canada,MB,54.6781,-101.682,airport,geomet,NAV CANADA
CYFR,Fort Resolution,CYFR,CYFR,,2202010,Canada,NT,61.1808,-113.69,airport,geomet,NAV CANADA
CYFS,Fort Simpson,CYFS,CYFS,71946,2202104,Canada,NT,61.7602,-121.238,airport,geomet,NAV CANADA
CYFT,Makkovik,CYFT,CYFT,,8502580,Canada,NL,55.0772,-59.1875,airport,geomet,NAV CANADA
CYGE,Golden,CYGE,CYGE,,1173214,Canada,BC,51.2992,-116.982,airport,geomet,NAV CANADA
CYGH,Fort Good Hope,CYGH,CYGH,,2201406,Canada,NT,66.2406,-128.648,airport,geomet,NAV CANADA
CYGK,Kingston,CYGK,CYGK,,6104152,Canada,ON,44.2259,-76.5966,airport,geomet,NAV CANADA
CYGL,La Grande Riviere,CYGL,CYGL,71827,7093716,Canada,QC,53.6253,-77.7042,airport,geomet,NAV CANADA
CYGP,Gaspe (Michel-Pouliot),CYGP,CYGP,71188,7052602,Canada,QC,48.7753,-64.4797,airport,geomet,NAV CANADA
CYGQ,Geraldton (Greenstone Regional),CYGQ,CYGQ,71834,6042718,Canada,ON,49.7787,-86.9386,airport,geomet,NAV CANADA
CYGR,Iles-de-la-Madeleine,CYGR,CYGR,71709,7053254,Canada,QC,47.425,-61.7781,airport,geomet,NAV CANADA
CYGT,Igloolik,CYGT,CYGT,,2402546,Canada,NU,69.3647,-81.8165,airport,geomet,NAV CANADA
CYGV,Havre St-Pierre,CYGV,CYGV,71584,7043019,Canada,QC,50.2819,-63.6114,airport,geomet,NAV CANADA
CYGW,Kuujjuarapik,CYGW,CYGW,73127,7103537,Canada,QC,55.2819,-77.7653,airport,geomet,NAV CANADA
CYGX,Gillam,CYGX,CYGX,71912,5061022,Canada,MB,56.3577,-94.7107,airport,geomet,NAV CANADA
CYHA,Quaqtaq,CYHA,CYHA,,7116273,Canada,QC,61.0464,-69.6178,airport,geomet,NAV CANADA
CYHC,Vancouver Harbour,CYHC,CYHC,,110Q44V,Canada,BC,49.2869,-123.106,airport,geomet,NAV CANADA
CYHD,Dryden Regional,CYHD,CYHD,71527,6032125,Canada,ON,49.8317,-92.7442,airport,geomet,NAV CANADA
CYHE,Hope,CYHE,CYHE,71187,1113542,Canada,BC,49.3683,-121.498,airport,geomet,NAV CANADA
CYHI,Ulukhaktok,CYHI,CYHI,,2502503,Canada,NT,70.7628,-117.806,airport,geomet,NAV CANADA
CYHK,Gjoa Haven,CYHK,CYHK,71597,2302337,Canada,NU,68.6356,-95.8503,airport,geomet,NAV CANADA
CYHLL,Cypress Hills Center Block,CYHLL,CYHLL,,SK-SPSA-WMB_CYHLL,Canada,SK,49.66417,-109.53694,airport,geomet,MSC
CYHM,Hamilton,CYHM,CYHM,71263,6153193,Canada,ON,43.1737,-79.9351,airport,geomet,NAV CANADA
CYHU,Montreal/St-Hubert,CYHU,CYHU,71371,7027329,Canada,QC,45.5181,-73.4169,airport,geomet,NAV CANADA
CYHY,Hay River/Merlyn Carter Airport,CYHY,CYHY,71935,2202403,Canada,NT,60.8398,-115.783,airport,geomet,NAV CANADA
CYHZ,Halifax/Stanfield Intl,CYHZ,CYHZ,71395,8202249,Canada,NS,44.8812,-63.5087,airport,geomet,NAV CANADA
CYIK,Ivujivik,CYIK,CYIK,,7103329,Canada,QC,62.4172,-77.9253,airport,geomet,NAV CANADA
CYIN,Clinton/Bleibler Ranch,CYIN,CYIN,71717,1161662,Canada,BC,51.25,-121.683,airport,geomet,NAV CANADA
CYIO,Pond Inlet,CYIO,CYIO,71095,2403206,Canada,NU,72.6895,-77.9689,airport,geomet,NAV CANADA
CYIV,Island Lake,CYIV,CYIV,71145,5061374,Canada,MB,53.8571,-94.6537,airport,geomet,NAV CANADA
CYJF,Fort Liard,CYJF,CYJF,,2201581,Canada,NT,60.2356,-123.47,airport,geomet,NAV CANADA
CYJN,St. Jean,CYJN,CYJN,,7027394,Canada,QC,45.2944,-73.2817,airport,geomet,NAV CANADA
CYKA,Kamloops,CYKA,CYKA,71887,1163781,Canada,BC,50.7025,-120.449,airport,geomet,NAV CANADA
CYKD,Aklavik/Freddie Carmichael,CYKD,CYKD,,2200105,Canada,NT,68.2234,-135.006,airport,geomet,NAV CANADA
CYKF,Kitchener/Waterloo,CYKF,CYKF,71368,6144239,Canada,ON,43.4608,-80.3787,airport,geomet,NAV CANADA
CYKG,Kangiqsujuaq (Wakeham Bay),CYKG,CYKG,,7113380,Canada,QC,61.5886,-71.9294,airport,geomet,NAV CANADA
CYKJ,Key Lake,CYKJ,CYKJ,71499,4063757,Canada,SK,57.2564,-105.618,airport,geomet,NAV CANADA
CYKL,Schefferville,CYKL,CYKL,71921,7117823,Canada,QC,54.8053,-66.8053,airport,geomet,NAV CANADA
CYKO,Akulivik,CYKO,CYKO,,7100071,Canada,QC,60.8186,-78.1486,airport,geomet,NAV CANADA
CYKP,Ogoki Post,CYKP,CYKP,71652,6075786,Canada,ON,51.6581,-85.9011,airport,geomet,NAV CANADA
CYKQ,Waskaganish,CYKQ,CYKQ,,7098898,Canada,QC,51.4733,-78.7583,airport,geomet,NAV CANADA
CYKY,Kindersley Regional,CYKY,CYKY,71129,4043899,Canada,SK,51.5151,-109.181,airport,geomet,NAV CANADA
CYLA,Aupaluk,CYLA,CYLA,,7110601,Canada,QC,59.2967,-69.5997,airport,geomet,NAV CANADA
CYLC,Kimmirut,CYLC,CYLC,,2402673,Canada,NU,62.8481,-69.8772,airport,geomet,NAV CANADA
CYLD,Chapleau,CYLD,CYLD,71642,6061365,Canada,ON,47.8202,-83.3469,airport,geomet,NAV CANADA
CYLH,Lansdowne House,CYLH,CYLH,,6014351,Canada,ON,52.1954,-87.9341,airport,geomet,NAV CANADA
CYLJ,Meadow Lake,CYLJ,CYLJ,71125,4065063,Canada,SK,54.1254,-108.523,airport,geomet,NAV CANADA
CYLK,Lutselk'e,CYLK,CYLK,,2202690,Canada,NT,62.4182,-110.682,airport,geomet,NAV CANADA
CYLL,Lloydminster,CYLL,CYLL,71871,3013959,Canada,AB,53.3106,-110.074,airport,geomet,NAV CANADA
CYLT,Alert,CYLT,CYLT,,2400302,Canada,NU,82.52,-62.28,airport,geomet,
CYLU,Kangiqsualujjuaq (Georges River),CYLU,CYLU,,7113391,Canada,QC,58.7114,-65.9928,airport,geomet,NAV CANADA
CYLW,Kelowna,CYLW,CYLW,71203,1123939,Canada,BC,49.9572,-119.378,airport,geomet,NAV CANADA
CYMA,Mayo,CYMA,CYMA,71965,2100702,Canada,YT,63.6164,-135.868,airport,geomet,NAV CANADA
CYMH,Mary's Harbour,CYMH,CYMH,71339,8502592,Canada,NL,52.3028,-55.8478,airport,geomet,NAV CANADA
CYMJ,Moose Jaw,CYMJ,CYMJ,,4015320,Canada,SK,50.33,-105.56,airport,geomet,
CYMM,Fort McMurray,CYMM,CYMM,71689,3062697,Canada,AB,56.6532,-111.223,airport,geomet,NAV CANADA
CYMO,Moosonee,CYMO,CYMO,71398,6075420,Canada,ON,51.292,-80.6083,airport,geomet,NAV CANADA
CYMT,Chibougamau/Chapais,CYMT,CYMT,71822,7091409,Canada,QC,49.7719,-74.528,airport,geomet,NAV CANADA
CYMU,Umiujaq,CYMU,CYMU,,7108564,Canada,QC,56.5361,-76.5183,airport,geomet,NAV CANADA
CYMX,Montreal/Mirabel International,CYMX,CYMX,,7034900,Canada,QC,45.6804,-74.0387,airport,geomet,NAV CANADA
CYNA,Natashquan,CYNA,CYNA,71513,7045398,Canada,QC,50.19,-61.7889,airport,geomet,NAV CANADA
CYNC,Wemindji,CYNC,CYNC,,7098908,Canada,QC,53.0106,-78.8311,airport,geomet,NAV CANADA
CYND,Ottawa/Gatineau,CYND,CYND,,7032685,Canada,QC,45.5217,-75.5636,airport,geomet,NAV CANADA
CYNE,Norway House,CYNE,CYNE,71410,5062040,Canada,MB,53.9583,-97.8442,airport,geomet,NAV CANADA
CYNJ,Langley Regional,CYNJ,CYNJ,,1104570,Canada,BC,49.1008,-122.631,airport,geomet,NAV CANADA
CYNM,Matagami,CYNM,CYNM,71947,7094636,Canada,QC,49.7617,-77.8028,airport,geomet,NAV CANADA
CYOC,Old Crow,CYOC,CYOC,,2100807,Canada,YT,67.5701,-139.84,airport,geomet,NAV CANADA
CYOD,Cold Lake,CYOD,CYOD,71120,3081680,Canada,AB,54.41,-110.28,airport,geomet,
CYOJ,High Level,CYOJ,CYOJ,71066,3073140,Canada,AB,58.6216,-117.165,airport,geomet,NAV CANADA
CYOO,Oshawa Executive Airport,CYOO,CYOO,71697,6155875,Canada,ON,43.9228,-78.8967,airport,geomet,NAV CANADA
CYOW,Ottawa/Macdonald-Cartier Interna,CYOW,CYOW,71628,6106001,Canada,ON,45.3225,-75.6673,airport,geomet,NAV CANADA
CYOY,Valcartier,CYOY,CYOY,71716,7018574,Canada,QC,46.9,-71.5,airport,geomet,
CYPA,Prince Albert (Glass Field),CYPA,CYPA,71869,4056245,Canada,SK,53.2146,-105.673,airport,geomet,NAV CANADA
CYPC,Paulatuk (Nora Aliqatchialuk Rub,CYPC,CYPC,,2203055,Canada,NT,69.3607,-124.076,airport,geomet,NAV CANADA
CYPD,Port Hawkesbury,CYPD,CYPD,71041,8204495,Canada,NS,45.6567,-61.3681,airport,geomet,NAV CANADA
CYPE,Peace River,CYPE,CYPE,71068,3075041,Canada,AB,56.2273,-117.447,airport,geomet,NAV CANADA
CYPG,Portage Southport,CYPG,CYPG,,5012320,Canada,MB,49.9,-98.27,airport,geomet,
CYPH,Inukjuak,CYPH,CYPH,71306,7103280,Canada,QC,58.4719,-78.0769,airport,geomet,NAV CANADA
CYPK,Pitt Meadows,CYPK,CYPK,,110617P,Canada,BC,49.2161,-122.713,airport,geomet,NAV CANADA
CYPL,Pickle Lake,CYPL,CYPL,71845,6016528,Canada,ON,51.4464,-90.2142,airport,geomet,NAV CANADA
CYPO,Peawanuck,CYPO,CYPO,,6016298,Canada,ON,54.9881,-85.4433,airport,geomet,NAV CANADA
CYPQ,Peterborough,CYPQ,CYPQ,71436,6166415,Canada,ON,44.2305,-78.3632,airport,geomet,NAV CANADA
CYPR,Prince Rupert,CYPR,CYPR,71022,1066482,Canada,BC,54.2859,-130.445,airport,geomet,NAV CANADA
CYPW,Powell River,CYPW,CYPW,,1046396,Canada,BC,49.8341,-124.5,airport,geomet,NAV CANADA
CYPX,Puvirnituq,CYPX,CYPX,73128,7106223,Canada,QC,60.0521,-77.2876,airport,geomet,NAV CANADA
CYPY,Fort Chipewyan,CYPY,CYPY,71305,3072655,Canada,AB,58.7672,-111.117,airport,geomet,NAV CANADA
CYQA,Muskoka,CYQA,CYQA,71532,6115529,Canada,ON,44.9747,-79.3033,airport,geomet,NAV CANADA
CYQB,Quebec/Jean Lesage  Internationa,CYQB,CYQB,,7016293,Canada,QC,46.7912,-71.3933,airport,geomet,NAV CANADA
CYQD,The Pas,CYQD,CYQD,71867,5052882,Canada,MB,53.9713,-101.091,airport,geomet,NAV CANADA
CYQF,Red Deer Regional,CYQF,CYQF,71878,3025484,Canada,AB,52.1823,-113.894,airport,geomet,NAV CANADA
CYQG,Windsor,CYQG,CYQG,71538,6139530,Canada,ON,42.2756,-82.9556,airport,geomet,NAV CANADA
CYQH,Watson Lake,CYQH,CYQH,,2101202,Canada,YT,60.1164,-128.822,airport,geomet,NAV CANADA
CYQI,Yarmouth,CYQI,CYQI,71603,8206496,Canada,NS,43.8325,-66.0861,airport,geomet,NAV CANADA
CYQK,Kenora,CYQK,CYQK,71850,6034076,Canada,ON,49.7883,-94.3631,airport,geomet,NAV CANADA
CYQL,Lethbridge,CYQL,CYQL,71267,3033875,Canada,AB,49.6303,-112.8,airport,geomet,NAV CANADA
CYQM,Moncton/Greater Moncton Romeo Le,CYQM,CYQM,71705,8103202,Canada,NB,46.1161,-64.6786,airport,geomet,NAV CANADA
CYQQ,Comox,CYQQ,CYQQ,71893,1021830,Canada,BC,49.71,-124.89,airport,geomet,
CYQR,Regina International,CYQR,CYQR,,4016566,Canada,SK,50.4322,-104.666,airport,geomet,NAV CANADA
CYQT,Thunder Bay,CYQT,CYQT,71072,6048260,Canada,ON,48.372,-89.3217,airport,geomet,NAV CANADA
CYQU,Grande Prairie,CYQU,CYQU,71940,3072921,Canada,AB,55.18,-118.885,airport,geomet,NAV CANADA
CYQV,Yorkton,CYQV,CYQV,71292,4019075,Canada,SK,51.2648,-102.461,airport,geomet,NAV CANADA
CYQW,North Battleford,CYQW,CYQW,71876,4045695,Canada,SK,52.7692,-108.244,airport,geomet,NAV CANADA
CYQX,Gander International,CYQX,CYQX,71803,8401703,Canada,NL,48.937,-54.5681,airport,geomet,NAV CANADA
CYQY,Sydney/J.A. Douglas McCurdy,CYQY,CYQY,71707,8205703,Canada,NS,46.1614,-60.0481,airport,geomet,NAV CANADA
